id	doi	space	title	authors	year	journal
18308711	10.1093/cercor/bhn004	UNKNOWN	A genetic model for understanding higher order visual processing: functional interactions of the ventral visual stream in Williams syndrome.	Sarpal D, Buchsbaum BR, Kohn PD, Kippenhan JS, Mervis CB, Morris CA, Meyer-Lindenberg A, Berman KF	2008	Cerebral cortex (New York, N.Y. : 1991)
18311513	10.1007/s10803-008-0546-x	TAL	Food-related neural circuitry in Prader-Willi syndrome: response to high- versus  low-calorie foods.	Dimitropoulos A, Schultz RT	2008	Journal of autism and developmental disorders
18313223	10.1016/j.pain.2008.01.010	MNI	Touch or pain? Spatio-temporal patterns of cortical fMRI activity following brief mechanical stimuli.	Lui F, Duzzi D, Corradini M, Serafini M, Baraldi P, Porro CA	2008	Pain
18314252	10.1016/j.biopsycho.2008.01.004	MNI	Additive effects of serotonin transporter and tryptophan hydroxylase-2 gene variation on neural correlates of affective processing.	Canli T, Congdon E, Todd Constable R, Lesch KP	2008	Biological psychology
18316207	10.1016/j.neuroimage.2008.01.037	MNI	Brain activity is similar during precision and power gripping with light force: an fMRI study.	Kuhtz-Buschbeck JP, Gilster R, Wolff S, Ulmer S, Siebner H, Jansen O	2008	NeuroImage
18316728	10.1073/pnas.0800055105	TAL	Language affects patterns of brain activation associated with perceptual decision.	Tan LH, Chan AH, Kay P, Khong PL, Yip LK, Luke KK	2008	Proceedings of the National Academy of Sciences of the United States of America
18318793	10.1111/j.1552-6569.2007.00204.x	MNI	fMRI of optokinetic eye movements with and without a contribution of smooth pursuit.	Schraa-Tam CK, van der Lugt A, Smits M, Frens MA, van Broekhoven PC, van der Geest JN	2008	Journal of neuroimaging : official journal of the American Society of Neuroimaging
18320179	10.1007/s00221-008-1332-x	MNI	Neural correlates of decision making with explicit information about probabilities and incentives in elderly healthy subjects.	Labudda K, Woermann FG, Mertens M, Pohlmann-Eden B, Markowitsch HJ, Brand M	2008	Experimental brain research
18321537	10.1016/j.neuropsychologia.2008.01.007	MNI	An fMRI investigation of memory encoding in PTSD: influence of symptom severity.	Dickie EW, Brunet A, Akerib V, Armony JL	2008	Neuropsychologia
18321871	10.1093/cercor/bhn027	TAL	A rational account of memory predicts left prefrontal activation during controlled retrieval.	Danker JF, Gunn P, Anderson JR	2008	Cerebral cortex (New York, N.Y. : 1991)
18321924	10.1093/brain/awn035	MNI	Unilateral vestibular failure suppresses cortical visual motion processing.	Deutschlander A, Hufner K, Kalla R, Stephan T, Dera T, Glasauer S, Wiesmann M, Strupp M, Brandt T	2008	Brain : a journal of neurology
18322013	10.1073/pnas.0800376105	UNKNOWN	The maturing architecture of the brain's default network.	Fair DA, Cohen AL, Dosenbach NU, Church JA, Miezin FM, Barch DM, Raichle ME, Petersen SE, Schlaggar BL	2008	Proceedings of the National Academy of Sciences of the United States of America
18325582	10.1016/j.bandl.2008.01.011	TAL	The Stroop effect in kana and kanji scripts in native Japanese speakers: an fMRI  study.	Coderre EL, Filippi CG, Newhouse PA, Dumas JA	2008	Brain and language
18325789	10.1016/j.neuroimage.2007.12.062	MNI	Effects of shifting perspective of the self: an fMRI study.	Corradi-Dell'acqua C, Ueno K, Ogawa A, Cheng K, Rumiati RI, Iriki A	2008	NeuroImage
18329093	10.1016/j.bandl.2008.01.010	MNI	Speaking with a single cerebral hemisphere: fMRI language organization after hemispherectomy in childhood.	Liegeois F, Connelly A, Baldeweg T, Vargha-Khadem F	2008	Brain and language
18329293	10.1016/j.neuroimage.2008.01.020	TAL	Human secondary somatosensory cortex is involved in the processing of somatosensory rare stimuli: an fMRI study.	Chen TL, Babiloni C, Ferretti A, Perrucci MG, Romani GL, Rossini PM, Tartaro A, Del Gratta C	2008	NeuroImage
18329633	10.1016/j.brainres.2008.01.105	MNI	Covert orienting of attention and overt eye movements activate identical brain regions.	de Haan B, Morgan PS, Rorden C	2008	Brain research
18329671	10.1016/j.neuropsychologia.2008.01.023	MNI	"An fMRI study of theory of mind in schizophrenic patients with ""passivity"" symptoms."	Brune M, Lissek S, Fuchs N, Witthaus H, Peters S, Nicolas V, Juckel G, Tegenthoff M	2008	Neuropsychologia
18329672	10.1016/j.neuropsychologia.2008.01.016	UNKNOWN	Prospective memory and mesial temporal epilepsy associated with hippocampal sclerosis.	Adda CC, Castro LH, Alem-Mar e Silva LC, de Manreza ML, Kashiara R	2008	Neuropsychologia
18329673	10.1016/j.neuropsychologia.2008.01.022	MNI	Emotional decision-making and its dissociable components in schizophrenia and schizoaffective disorder: a behavioural and MRI investigation.	Premkumar P, Fannon D, Kuipers E, Simmons A, Frangou S, Kumari V	2008	Neuropsychologia
18329904	10.1016/j.neuroimage.2008.01.039	MNI	Neural correlates of age-related changes in cortical neurophysiology.	Talelli P, Ewas A, Waddingham W, Rothwell JC, Ward NS	2008	NeuroImage
18329905	10.1016/j.neuroimage.2008.01.040	MNI	Distinguishing specific sexual and general emotional effects in fMRI-subcortical  and cortical arousal during erotic picture viewing.	Walter M, Bermpohl F, Mouras H, Schiltz K, Tempelmann C, Rotte M, Heinze HJ, Bogerts B, Northoff G	2008	NeuroImage
18330871	10.1002/hbm.20548	TAL	Patterns of cerebral activation during olfactory and trigeminal stimulations.	Lombion S, Comte A, Tatu L, Brand G, Moulin T, Millot JL	2009	Human brain mapping
18330872	10.1002/hbm.20546	MNI	Developmental differences of neurocognitive networks for phonological and semantic processing in Chinese word reading.	Cao F, Peng D, Liu L, Jin Z, Fan N, Deng Y, Booth JR	2009	Human brain mapping
18335036	10.1371/journal.pone.0001760	TAL	Origins of spatial working memory deficits in schizophrenia: an event-related FMRI and near-infrared spectroscopy study.	Lee J, Folley BS, Gore J, Park S	2008	PloS one
18336572	10.1111/j.1460-9568.2008.06096.x	MNI	Personality-dependent dissociation of absolute and relative loss processing in orbitofrontal cortex.	Fujiwara J, Tobler PN, Taira M, Iijima T, Tsutsui K	2008	The European journal of neuroscience
18337009	10.1016/j.pain.2008.01.011	UNKNOWN	Acupuncture modulates resting state connectivity in default and sensorimotor brain networks.	Dhond RP, Yeh C, Park K, Kettner N, Napadow V	2008	Pain
18337125	10.1016/j.neuroimage.2008.01.052	MNI	Spatiotemporal frequency tuning of BOLD and gamma band MEG responses compared in  primary visual cortex.	Muthukumaraswamy SD, Singh KD	2008	NeuroImage
18337398	10.1523/JNEUROSCI.2980-07.2008	TAL	Capture of auditory motion by vision is represented by an activation shift from auditory to visual motion cortex.	Alink A, Singer W, Muckli L	2008	The Journal of neuroscience : the official journal of the Society for Neuroscience
18337401	10.1523/JNEUROSCI.0033-08.2008	MNI	Appetitive motivation predicts the neural response to facial signals of aggression.	Beaver JD, Lawrence AD, Passamonti L, Calder AJ	2008	The Journal of neuroscience : the official journal of the Society for Neuroscience
18339409	10.1016/j.neuropsychologia.2008.01.025	MNI	What activates the human mirror neuron system during observation of artificial movements: bottom-up visual features or top-down intentions?	Engel A, Burke M, Fiehler K, Bien S, Rosler F	2008	Neuropsychologia
18342423	10.1016/j.biopsycho.2008.01.010	MNI	An fMRI study in monozygotic twins discordant for obsessive-compulsive symptoms.	den Braber A, Ent Dv, Blokland GA, van Grootheest DS, Cath DC, Veltman DJ, de Ruiter MB, Boomsma DI	2008	Biological psychology
18342424	10.1016/j.biopsycho.2008.01.002	MNI	The neural correlates of verbal encoding and retrieval in monozygotic twins at low or high risk for depression and anxiety.	Wolfensberger SP, Veltman DJ, Hoogendijk WJ, De Ruiter MB, Boomsma DI, de Geus EJ	2008	Biological psychology
18342542	10.1016/j.neuroimage.2008.01.029	TAL	Classification images reveal the information sensitivity of brain voxels in fMRI.	Smith FW, Muckli L, Brennan D, Pernet C, Smith ML, Belin P, Gosselin F, Hadley DM, Cavanagh J, Schyns PG	2008	NeuroImage
18342544	10.1016/j.neuroimage.2008.01.057	MNI	The neural basis of belief encoding and integration in moral judgment.	Young L, Saxe R	2008	NeuroImage
18343163	10.1016/j.neuroimage.2008.01.026	TAL	Experience-dependent neural substrates involved in vocal pitch regulation during  singing.	Zarate JM, Zatorre RJ	2008	NeuroImage
18343462	10.1016/j.neuropsychologia.2008.01.004	UNKNOWN	Memory retrieval and the parietal cortex: a review of evidence from a dual-process perspective.	Vilberg KL, Rugg MD	2008	Neuropsychologia
18343687	10.1016/j.neuroimage.2008.01.058	MNI	A bilateral cortico-bulbar network associated with breath holding in humans, determined by functional magnetic resonance imaging.	McKay LC, Adams L, Frackowiak RS, Corfield DR	2008	NeuroImage
18344173	10.1002/hbm.20556	MNI	The determiner congruency effect in language production investigated with functional MRI.	Heim S, Friederici AD, Schiller NO, Ruschemeyer SA, Amunts K	2009	Human brain mapping
18344174	10.1002/hbm.20554	MNI	Aha!: The neural correlates of verbal insight solutions.	Aziz-Zadeh L, Kaplan JT, Iacoboni M	2009	Human brain mapping
18344175	10.1002/hbm.20553	MNI	The neurophysiological bases of emotion: An fMRI study of the affective circumplex using emotion-denoting words.	Posner J, Russell JA, Gerber A, Gorman D, Colibazzi T, Yu S, Wang Z, Kangarlu A, Zhu H, Peterson BS	2009	Human brain mapping
18344193	10.1002/hbm.20559	TAL	Cortical and subcortical correlates of functional electrical stimulation of wrist extensor and flexor muscles revealed by fMRI.	Blickenstorfer A, Kleiser R, Keller T, Keisker B, Meyer M, Riener R, Kollias S	2009	Human brain mapping
18346764	10.1016/j.neuropsychologia.2008.01.026	MNI	Altered deactivation in individuals with genetic risk for Alzheimer's disease.	Persson J, Lind J, Larsson A, Ingvar M, Sleegers K, Van Broeckhoven C, Adolfsson R, Nilsson LG, Nyberg L	2008	Neuropsychologia
18346831	10.1016/j.bandc.2008.01.011	MNI	Guided saccades modulate face- and body-sensitive activation in the occipitotemporal cortex during social perception.	Morris JP, Green SR, Marion B, McCarthy G	2008	Brain and cognition
18346913	10.1016/j.neuroimage.2008.02.001	MNI	A novel MR-compatible device for providing forces to the human finger during functional neuroimaging studies.	Jackson CP, Bowtell R, Morris PG, Jackson SR	2008	NeuroImage
18349055	10.1093/brain/awn043	UNKNOWN	Association between therapy outcome and right-hemispheric activation in chronic aphasia.	Richter M, Miltner WH, Straube T	2008	Brain : a journal of neurology
18350136	10.1371/journal.pone.0001794	MNI	Modulation of brain resting-state networks by sad mood induction.	Harrison BJ, Pujol J, Ortiz H, Fornito A, Pantelis C, Yucel M	2008	PloS one
18350284	10.1007/s00221-008-1339-3	UNKNOWN	Gaze influences finger movement-related and visual-related activation across the  human brain.	Bedard P, Thangavel A, Sanes JN	2008	Experimental brain research
18353285	10.1016/j.brainres.2007.12.075	MNI	A decrease in brain activation associated with driving when listening to someone  speak.	Just MA, Keller TA, Cynkar J	2008	Brain research
18353521	10.1016/j.biopsycho.2008.01.014	TAL	Modulation of the neural network involved in the processing of anger prosody: the role of task-relevance and social phobia.	Quadflieg S, Mohr A, Mentzel HJ, Miltner WH, Straube T	2008	Biological psychology
18356025	10.1016/j.schres.2008.02.003	MNI	Hippocampal dysfunction during free word association in male patients with schizophrenia.	Kircher T, Whitney C, Krings T, Huber W, Weis S	2008	Schizophrenia research
18356027	10.1016/j.pscychresns.2007.04.018	TAL	Abstinent adolescent marijuana users show altered fMRI response during spatial working memory.	Schweinsburg AD, Nagel BJ, Schweinsburg BC, Park A, Theilmann RJ, Tapert SF	2008	Psychiatry research
18358742	10.1016/j.neuroimage.2008.02.009	MNI	Mapping the involvement of BA 4a and 4p during Motor Imagery.	Sharma N, Jones PS, Carpenter TA, Baron JC	2008	NeuroImage
18359777	10.1093/cercor/bhn036	MNI	Motor planning, imagery, and execution in the distributed motor network: a time-course study with functional MRI.	Hanakawa T, Dimyan MA, Hallett M	2008	Cerebral cortex (New York, N.Y. : 1991)
18364040	10.1111/j.1460-9568.2008.06094.x	MNI	Processing of sound location in human cortex.	Lewald J, Riederer KA, Lentz T, Meister IG	2008	The European journal of neuroscience
18365029	10.1371/journal.pone.0001897	TAL	Regulation of the neural circuitry of emotion by compassion meditation: effects of meditative expertise.	Lutz A, Brefczynski-Lewis J, Johnstone T, Davidson RJ	2008	PloS one
18367612	10.1523/JNEUROSCI.4195-07.2008	MNI	Functional imaging of decision conflict.	Pochon JB, Riis J, Sanfey AG, Nystrom LE, Cohen JD	2008	The Journal of neuroscience : the official journal of the Society for Neuroscience
18372048	10.1016/j.jad.2008.02.016	UNKNOWN	Abnormal neural activity in the patients with remitted geriatric depression: a resting-state functional magnetic resonance imaging study.	Yuan Y, Zhang Z, Bai F, Yu H, Shi Y, Qian Y, Liu W, You J, Zhang X, Liu Z	2008	Journal of affective disorders
18372164	10.1016/j.schres.2008.02.001	MNI	Effects of an extra X chromosome on language lateralization: an fMRI study with Klinefelter men (47,XXY).	van Rijn S, Aleman A, Swaab H, Vink M, Sommer I, Kahn RS	2008	Schizophrenia research
18372290	10.1093/cercor/bhn037	MNI	Neural correlates of true memory, false memory, and deception.	Abe N, Okuda J, Suzuki M, Sasaki H, Matsuda T, Mori E, Tsukada M, Fujii T	2008	Cerebral cortex (New York, N.Y. : 1991)
18372293	10.1093/cercor/bhn029	MNI	Spatial attention related SEP amplitude modulations covary with BOLD signal in S1--a simultaneous EEG--fMRI study.	Schubert R, Ritter P, Wustenberg T, Preuschhof C, Curio G, Sommer W, Villringer A	2008	Cerebral cortex (New York, N.Y. : 1991)
18374603	10.1016/j.neuroimage.2008.01.059	MNI	Right temporopolar activation associated with unique perception.	Asari T, Konishi S, Jimura K, Chikazoe J, Nakamura N, Miyashita Y	2008	NeuroImage
18374902	10.1016/j.biopsych.2008.02.001	MNI	Epistasis between dopamine regulating genes identifies a nonlinear response of the human hippocampus during memory tasks.	Bertolino A, Di Giorgio A, Blasi G, Sambataro F, Caforio G, Sinibaldi L, Latorre V, Rampino A, Taurisano P, Fazio L, Romano R, Douzgou S, Popolizio T, Kolachana B, Nardini M, Weinberger DR, Dallapiccola B	2008	Biological psychiatry
18375064	10.1016/j.neulet.2008.02.069	MNI	Role of anterior cingulate cortex during semantic coding in verbal working memory.	Kaneda M, Osaka N	2008	Neuroscience letters
18375146	10.1016/j.neuroimage.2008.01.062	TAL	Investigating signal integration with canonical correlation analysis of fMRI brain activation data.	Bruguier A, Preuschoff K, Quartz S, Bossaerts P	2008	NeuroImage
18375148	10.1016/j.neuroimage.2008.02.011	TAL	Repetition suppression in occipital-temporal visual areas is modulated by physical rather than semantic features of objects.	Chouinard PA, Morrissey BF, Kohler S, Goodale MA	2008	NeuroImage
18375149	10.1016/j.neuroimage.2008.01.051	MNI	Transient and linearly graded deactivation of the human default-mode network by a visual detection task.	Singh KD, Fawcett IP	2008	NeuroImage
18375529	10.1093/cercor/bhm262	MNI	Role of amygdala connectivity in the persistence of emotional memories over time: an event-related FMRI investigation.	Ritchey M, Dolcos F, Cabeza R	2008	Cerebral cortex (New York, N.Y. : 1991)
18378168	10.1016/j.neuroimage.2008.02.013	TAL	Effects of feature-selective attention on auditory pattern and location processing.	Altmann CF, Henning M, Doring MK, Kaiser J	2008	NeuroImage
18378266	10.1016/j.neuropsychologia.2008.02.017	MNI	Ipsilateral cortical representation of tactile and painful information in acallosal and callosotomized subjects.	Duquette M, Rainville P, Alary F, Lassonde M, Lepore F	2008	Neuropsychologia
18378467	10.1016/j.neuroimage.2008.02.026	MNI	Anatomical substrates of cooperative joint-action in a continuous motor task: virtual lifting and balancing.	Newman-Norlund RD, Bosga J, Meulenbroek RG, Bekkering H	2008	NeuroImage
